"JOB","FILE","stageName","Stagetype"
"Jx_LABISValidODSfSELDR02Trans00SOCIETE"," ","DS_COPS_SOCIETE","Output"
"Jx_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE"," ","Ds_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE","Input"
"Jx_LABISValidODSfSELDR02Trans02MOYENDIFFUSION"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans02MOYENDIFFUSION","Ds_LABISValidODSfSELDR02Trans02APPAREILDIFFUSION.ds","Ds_LABISValidODSfSELDR02Trans02APPAREILDIFFUSION","Input"
"Jx_LABISValidODSfSELDR02Trans03STRUCTURECONTRAT"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans03STRUCTURECONTRAT"," ","Ds_LABISValidODSfSELDR02Trans03STRUCTURECONTRAT","Input"
"Jx_LABISValidODSfSELDR02Trans04CONTRATROLE"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans04CONTRATROLE"," ","Ds_LABISValidODSfSELDR02Trans04CONTRATROLE","Input"
"Jx_LABISValidODSfSELDR02Trans05TIERS"," ","Ds_LABISValidODSfSELDR01Extr06TIERS","Output"
"Jx_LABISValidODSfSELDR02Trans05TIERS"," ","Ds_LABISValidODSfSELDR02Trans05TIERS","Input"
"Jx_LABISValidODSfSELDR02Trans05TIERS"," ","Ds_LABISValidODSfSELDR01Extr26_HZ_ORGANIZATION_PROFILES","Output"
"Jx_LABISValidODSfSELDR02Trans05TIERS","Ds_LABISValidODSfSELDR01Extr27_HZ_PARTY_SITES.ds","Ds_LABISValidODSfSELDR01Extr27_HZ_PARTY_SITES","Output"
"Jx_LABISValidODSfSELDR02Trans05TIERS"," ","Ds_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALL","Output"
"Jx_LABISValidODSfSELDR02Trans05TIERS","Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES.ds","Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES","Output"
"Jx_LABISValidODSfSELDR02Trans05TIERS"," ","Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT","Output"
"Jx_LABISValidODSfSELDR02Trans05TIERS"," ","Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V","Output"
"Jx_LABISValidODSfSELDR02Trans06CODECATEGORIE"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans06CODECATEGORIE"," ","Ds_LABISValidODSfSELDR02Trans06CODECATEGORIE","Input"
"Jx_LABISValidODSfSELDR02Trans07CODENATURE"," ","Ds_LABISValidODSfSELDR02Trans07CODENATURE","Input"
"Jx_LABISValidODSfSELDR02Trans07CODENATURE"," ","Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT","Output"
"Jx_LABISValidODSfSELDR02Trans07CODENATURE"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT"," ","Ds_LABISValidODSfSELDR02Trans08TYPECONTRAT","Input"
"Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT"," ","Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT","Output"
"Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT"," ","Copy_of_Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT"," ","Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT","Output"
"Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT"," ","Ds_LABISValidODSfSELDR02Trans09LIGNECONTRAT","Input"
"Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT"," ","Ds_LABISValidODSfSELDR02Trans09SOUSLIGNECONTRAT","Input"
"Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT"," ","Ds_LABISValidODSfSELDR01Extr10ITEMS","Output"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT"," ","Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT","Output"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT"," ","Ds_LABISValidODSfSELDR02Trans10COMPTECLIENT","Input"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT"," ","Ds_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL","Output"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT"," ","Ds_LABISValidODSfSELDR01Extr37_AR_COLLECTORS","Output"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT"," ","Ds_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES","Output"
"Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT"," ","Ds_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR02Trans11CONTRAT","Input"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA","Output"
"Jx_LABISValidODSfSELDR02Trans11CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES","Output"
"Jx_LABISValidODSfSELDR02Trans12FACTURE"," ","Ds_LABISValidODSfSELDR01Extr02TDFFACTURE","Output"
"Jx_LABISValidODSfSELDR02Trans12FACTURE"," ","Ds_LABISValidODSfSELDR02Trans12FACTURE","Input"
"Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE"," ","Ds_LABISValidODSfSELDR02Trans13LIGNEFACTURE","Input"
"Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE"," ","Ds_LABISValidODSfSELDR01Extr25_UOCRE","Output"
"Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE"," ","Ds_LABISValidODSfSELDR01Extr02TDFFACTURE","Output"
"Jx_LABISValidODSfSELDR02Trans14LETTRAGE"," ","Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE","Output"
"Jx_LABISValidODSfSELDR02Trans14LETTRAGE"," ","LABISValidODSfSELDR01Extr23_PERIODE_CPTA","Output"
"Jx_LABISValidODSfSELDR02Trans14LETTRAGE"," ","Ds_LABISValidODSfSELDR02Trans14LETTRAGE","Input"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME"," ","Ds_LABISValidODSfSELDR02Trans15PROGRAMME","Input"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME"," ","Ds_LABISValidODSfSELDR01Extr11HISTOELIZA","Output"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME","Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds","Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B","Output"
"Jx_LABISValidODSfSELDR02Trans15PROGRAMME"," ","Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE","Output"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION"," ","Ds_LABISValidODSfSELDR01Extr30_HZ_CODE_ASSIGNMENTS","Output"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION"," ","Ds_LABISValidODSfSELDR02Trans16CLASSIFICATION","Input"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION"," ","Ds_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES","Output"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION"," ","Ds_LABISValidODSfSELDR01Extr32_AR_LOOKUP_TYPES","Output"
"Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION"," ","Ds_LABISValidODSfSELDR01Extr33_AR_LOOKUPS","Output"
"Jx_LABISValidODSfSELDR02Trans17PAIEMENT"," ","Ds_LABISValidODSfSELDR02Trans17PAIEMENT","Input"
"Jx_LABISValidODSfSELDR02Trans17PAIEMENT"," ","Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON","Output"
"Jx_LABISValidODSfSELDR02Trans18CONTRATROLE"," ","Ds_LABISValidODSfSELDR02Trans18CONTRATROLE","Input"
"Jx_LABISValidODSfSELDR02Trans18CONTRATROLE","Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds","Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B","Output"
"Jx_LABISValidODSfSELDR02Trans19ANALYTIQUE"," ","Ds_LABISValidODSfSELDR02Trans19ANALYTIQUE","Input"
"Jx_LABISValidODSfSELDR02Trans19ANALYTIQUE"," ","Ds_LABISValidODSfSELDR01Extr44_SAREFTR_ANA","Output"
"Jx_LABISValidODSfOSCAR01Extr01TYPADR"," ","Ds_LABISValidODSfOSCAR01Extr01TYPADR","Input"
"Jx_LABISValidODSfSELOL02Trans22TYPUTIL"," ","Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP","Output"
"Jx_LABISValidODSfSELOL02Trans22TYPUTIL"," ","Ds_LABISValidODSfSELOL02Trans22TYPUTIL","Input"
"LABISChrgOCTAV01OCTAVT_TITRDECLT"," ","OCTAVT_TITRDECLT","Output"
"Jx_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR"," ","Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR","Input"
"LABISChrgOCTAV01OCTAVT_OEUV"," ","ds_Lignes_Modifiees","Output"
"Jx_LABISValidODSfCOPS02Trans01TYPEMOUVEMENT"," ","Ds_LABISValidODSfCOPS01Extr09TYPEMOUVEMENT","Output"
"Jx_LABISValidODSfCOPS02Trans01TYPEMOUVEMENT"," ","Ds_LABISValidODSfCOPS02Trans01TYPEMOUVEMENT","Input"
"Jx_LABISValidODSfCOPS02Trans02TIERS"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans02TIERS"," ","Ds_LABISValidODSfCOPS02Trans02TIERS","Input"
"Jx_LABISValidODSfCOPS02Trans02TIERS"," ","Ds_LABISValidODSfCOPS01Extr02VCOMPTE_CLIENT","Output"
"Jx_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT"," ","Ds_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT","Input"
"Jx_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT"," ","Ds_LABISValidODSfCOPS01Extr07TYPE_DROIT","Output"
"Jx_LABISValidODSfCOPS02Trans03TYPECOMPTECLIENT"," ","Ds_LABISValidODSfCOPS01Extr08CATEGORIE_DROIT","Output"
"Jx_LABISValidODSfCOPS02Trans04COMPTECLIENT"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans04COMPTECLIENT"," ","Ds_LABISValidODSfCOPS02Trans04COMPTECLIENT","Input"
"Jx_LABISValidODSfCOPS02Trans05UO"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans05UO"," ","Ds_LABISValidODSfCOPS02Trans05UO","Input"
"Jx_LABISValidODSfCOPS02Trans06TYPEDROIT"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans06TYPEDROIT"," ","Ds_LABISValidODSfCOPS02Trans06TYPEDROIT","Input"
"Jx_LABISValidODSfCOPS02Trans07CODEGENRE"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans07CODEGENRE"," ","Ds_LABISValidODSfCOPS02Trans07CODEGENRE","Input"
"Jx_LABISValidODSfCOPS02Trans08SOCIETEINTERCO"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans08SOCIETEINTERCO"," ","Ds_LABISValidODSfCOPS02Trans08SOCIETEINTERCO","Input"
"Jx_LABISValidODSfCOPS02Trans09SOCIETE"," ","Ds_LABISValidODSfCOPS02Trans09SOCIETE","Input"
"Jx_LABISValidODSfCOPS02Trans09SOCIETE"," ","Ds_LABISValidODSfCOPS01Extr04VSOCIETE","Output"
"Jx_LABISValidODSfCOPS02Trans13FACTURE"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans13FACTURE"," ","Ds_LABISValidODSfCOPS02Trans13FACTURE","Input"
"Jx_LABISValidODSfCOPS02Trans14LIGNEFACTURE"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Output"
"Jx_LABISValidODSfCOPS02Trans14LIGNEFACTURE"," ","Ds_LABISValidODSfCOPS02Trans14LIGNEFACTURE","Input"
"Jx_LABISValidODSfCOPS02Trans15LETTRAGE"," ","Ds_LABISValidODSfCOPS01Extr05VLETTRAGE","Output"
"Jx_LABISValidODSfCOPS02Trans15LETTRAGE"," ","Ds_LABISValidODSfCOPS02Trans15LETTRAGE","Input"
"LABISExtrOCTAV01OCTAVT_ISWC"," ","OCTAVT_ISWC","Input"
"LABISExtrOCTAV03OCTAVT_PARTPT","ExtrOCTAVT_PARTPT.ds","OCTAVT_PARTPT","Input"
"LABISExtrOCTAV01OCTAVT_NOMPARTPT","ExtrOCTAVT_NOMPARTPT.ds","OCTAVT_NOMPARTPT","Input"
"Jx_LABISValidODSfSELDR01Extr07LIGNECONTRAT"," ","Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT","Input"
"Jx_LABISValidODSfSELOL01Extr28AJUSTEMENTS"," ","Ds_LABISValidODSfSELOL01Extr28AJUSTEMENTS","Input"
"LABISChrgOCTAV01OCTAVT_OEUVAV"," ","OCTAVT_OEUVAV","Output"
"Jx_LABISValidODSfSELOL02Trans02CTRPAPIER"," ","Ds_LABISValidODSfSELOL02Trans02CTRPAPIER","Input"
"Jx_LABISValidODSfSELOL02Trans02CTRPAPIER"," ","Ds_LABISValidODSfSELOL01Extr03REFCTRPAPIER","Output"
"Jx_LABISValidODSfSELOL01Extr21FACTURES"," ","Ds_LABISValidODSfSELOL01Extr21FACTURES","Input"
"Jx_LABISValidODSfOSCAR01Extr09PERSREF"," ","Ds_LABISValidODSfOSCAR01Extr09PERSREF","Input"
"LABISCommun03InitialiseTraitement"," ","Copy_of_sf_FichierIDTRAIT","Input"
"LABISCommun03InitialiseTraitementNoCtrl"," ","Copy_of_sf_FichierIDTRAIT","Input"
"LABISExtrOCTAV01OCTAVT_ADDECLT"," ","OCTAVT_ADDECLT","Input"
"LABISExtrOCTAV01OCTAVT_GELDAOEUV"," ","OCTAVT_GELDAOEUV","Input"
"LABISExtrOCTAV01OCTAVT_JEUCLE"," ","OCTAVT_JEUCLE","Input"
"LABISExtrOCTAV01OCTAVT_OEUV"," ","Copy_of_Data_Set_39","Input"
"LABISExtrOCTAV01OCTAVT_OEUVAV"," ","OCTAVT_OEUVAV","Input"
"LABISExtrOCTAV01OCTAVT_OEUVDECLT"," ","OCTAV_OEUVDECLT","Input"
"LABISExtrOCTAV01OCTAVT_PRDTPUB"," ","OCTAVT_PRDTPUB","Input"
"LABISExtrOCTAV01OCTAVT_PROGTYP"," ","OCTAVT_PROGTYP","Input"
"LABISExtrOCTAV01OCTAVT_PROGTYPEITM"," ","OCTAVT_PROGTYPEITM","Input"
"LABISExtrOCTAV01OCTAVT_PUB"," ","OCTAVT_PUB","Input"
"LABISExtrOCTAV01OCTAVT_SERIE"," ","OCTAVT_SERIE","Input"
"LABISExtrOCTAV01OCTAVT_SYNCATLAS"," ","OCTAVT_SYNCATLAS","Input"
"LABISExtrOCTAV01OCTAVT_TITRDECLT"," ","OCTAVT_TITRDECLT","Input"
"LABISExtrOCTAV01OCTAVTJ_AYANTDRT"," ","OCTAVT_AYANTDRT","Input"
"LABISExtrOCTAV01OCTAVTJ_DEPOTOEUV"," ","OCTAVTJ_DEPOTOEUV","Input"
"LABISExtrOCTAV01OCTAVTJ_ROLADDECLT"," ","OCTAVTJ_ROLADDECLT","Input"
"LABISExtrOCTAV01OCTAVTR_CATEGGRE"," ","OCTAVTR_CATEGGRE","Input"
"LABISExtrOCTAV01OCTAVTR_ETATDECL"," ","OCTAVTR_ETATDECL","Input"
"LABISExtrOCTAV01OCTAVTR_ETATDOC"," ","OCTAVTR_ETATDOC","Input"
"LABISExtrOCTAV01OCTAVTR_GREMUS"," ","OCTAVTR_GREMUS","Input"
"LABISExtrOCTAV01OCTAVTR_STATUTOEUV"," ","OCTAVTR_STATUTOEUV","Input"
"LABISExtrOCTAV01OCTAVTR_STATUTOEUVDECL"," ","OCTAVR_STATUTOEUVDECL","Input"
"LABISExtrOCTAV01OCTAVTR_TYPDEPOT"," ","OCTAVTR_TYPDEPOT","Input"
"LABISExtrOCTAV01OCTAVTR_TYPDOC"," ","OCTAVTR_TYPDOC","Input"
"LABISExtrOCTAV01OCTAVTR_TYPOEUV"," ","OCTAVTR_TYPOEUV","Input"
"LABISExtrOCTAV01OCTAVTR_TYPPUBLCTN"," ","OCTAVR_TYPPUBLCTN","Input"
"LABISExtrOCTAV01OCTAVV_GREOEUV"," ","OCTAVV_GREOEUV","Input"
"LABISExtrOCTAV02OCTAVT_OEUVINDIV"," ","OCTAVT_OEUVINDIV","Input"
"LABISExtrOCTAV04OCTAVT_TITRE"," ","OCTAV_TITRE","Input"
"LABISExtrOCTAV05OCTAVT_EPISODE"," ","ExtrOCTAV_EPISODE","Input"
"LABISExtrOCTAV06OCTAVT_IDE12ARCHIV"," ","OCTAV_IDE12ARCHIV","Input"
"LABISExtrSrc00ExtrOCTAVConnexion"," ","sf_Fichier_Liste_Truncate","Input"
"Jx_LABISValidODSfOSCAR02Trans05TYPNOM"," ","Ds_LABISValidODSfOSCAR02Trans05TYPNOM","Input"
"Jx_LABISValidODSfOSCAR02Trans05TYPNOM"," ","Ds_LABISValidODSfOSCAR01Extr05TYPNOM","Output"
"Jx_LABISValidODSfOSCAR02Trans10bROLES"," ","Ds_LABISValidODSfOSCAR01Extr10CARRIERE","Output"
"Jx_LABISValidODSfOSCAR02Trans10bROLES"," ","Ds_LABISValidODSfOSCAR02Trans10bROLES","Input"
"Jx_LABISValidODSfCOPS01Extr02VTYPE_SUPPORT"," ","Ds_LABISValidODSfCOPS01Extr02VTYPE_SUPPORT","Input"
"Jx_LABISValidODSfCOPS01Extr03VCOMPTE_CLIENT"," ","Ds_LABISValidODSfCOPS01Extr02VCOMPTE_CLIENT","Input"
"Jx_LABISValidODSfCOPS01Extr04VSOCIETE"," ","Ds_LABISValidODSfCOPS01Extr04VSOCIETE","Input"
"Jx_LABISValidODSfCOPS01Extr05VLETTRAGE"," ","Ds_LABISValidODSfCOPS01Extr05VLETTRAGE","Input"
"Jx_LABISValidODSfCOPS01Extr07TYPE_DROIT"," ","Ds_LABISValidODSfCOPS01Extr07TYPE_DROIT","Input"
"LABISCommun09ExtrMaxIDTRAIT"," ","sf_Fichier_Liste_Integrations","Input"
"Jx_LABISValidODSfSELDR01Extr01FNDLOOKUP"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Input"
"Jx_LABISValidODSfSELDR01Extr02TDFFACTURE"," ","Ds_LABISValidODSfSELDR01Extr02TDFFACTURE","Input"
"Jx_LABISValidODSfSELDR01Extr03TDFCONTRAT"," ","Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT","Input"
"Jx_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT"," ","Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT","Input"
"Jx_LABISValidODSfSELDR01Extr06TIERS"," ","Ds_LABISValidODSfSELDR01Extr06TIERS","Input"
"Jx_LABISValidODSfSELDR01Extr08COMPTECLIENT"," ","Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT","Input"
"Jx_LABISValidODSfSELDR01Extr09TDFLETTRAGE"," ","Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE","Input"
"Jx_LABISValidODSfSELDR01Extr10ITEMS"," ","Ds_LABISValidODSfSELDR01Extr10ITEMS","Input"
"Jx_LABISValidODSfSELDR01Extr11HISTOELIZA"," ","Ds_LABISValidODSfSELDR01Extr11HISTOELIZA","Input"
"Jx_LABISValidODSfSELDR01Extr12ELIZASEANCE"," ","Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE","Input"
"Jx_LABISValidODSfSELDR01Extr13_OKC_K_HEADERS_B"," ","Ds_LABISValidODSfSELDR01Extr13_OKC_K_HEADERS_B","Input"
"Jx_LABISValidODSfSELDR01Extr14_HZ_CUST_ACCOUNTS"," ","Ds_LABISValidODSfSELDR01Extr14_HZ_CUST_ACCOUNTS","Input"
"Jx_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES"," ","Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES","Input"
"Jx_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL"," ","Ds_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL","Input"
"Jx_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B"," ","Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B","Input"
"Jx_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT"," ","Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT","Input"
"Jx_LABISValidODSfSELDR01Extr19_OKC_HISTORY"," ","Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY","Input"
"Jx_LABISValidODSfSELDR01Extr20_OKC_CONTRAT"," ","Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT","Input"
"Jx_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE"," ","Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE","Input"
"Jx_LABISValidODSfSELDR01Extr22_COPST_SOCIETE"," ","Ds_LABISValidODSfSELDR01Extr22_COPST_SOCIETE","Input"
"Jx_LABISValidODSfSELDR01Extr23_PERIODE_CPTA"," ","Ds_LABISValidODSfSELDR01Extr23_PERIODE_CPTA","Input"
"Jx_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS"," ","Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS","Input"
"Jx_LABISValidODSfSELDR01Extr25_TDF_FACTURE_UOCRE"," ","Ds_LABISValidODSfSELDR01Extr25_UOCRE","Input"
"Jx_LABISValidODSfSELDR01Extr26_HZ_ORGANIZATION_PROFILES"," ","Ds_LABISValidODSfSELDR01Extr26_HZ_ORGANIZATION_PROFILES","Input"
"Jx_LABISValidODSfSELDR01Extr27_HZ_PARTY_SITES","Ds_LABISValidODSfSELDR01Extr27_HZ_PARTY_SITES.ds","Ds_LABISValidODSfSELDR01Extr27_HZ_PARTY_SITES","Input"
"Jx_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALL"," ","Ds_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALL","Input"
"LABISChrgOCTAV01OCTAVT_JEUCLE"," ","OCTAVT_JEUCLE","Output"
"Jx_LABISValidODSfOSCAR01Extr15DETAPPORT"," ","Ds_LABISValidODSfOSCAR01Extr15DETAPPORT","Input"
"Jx_LABISValidODSfOSCAR02Trans16ADRNUMPERS"," ","Ds_LABISValidODSfOSCAR01Extr16ADRNUMPERS","Output"
"Jx_LABISValidODSfOSCAR02Trans16ADRNUMPERS"," ","Ds_LABISValidODSfOSCAR02Trans16ADRNUMPERS","Input"
"Jx_LABISValidODSfOSCAR01Extr22NUMTEL"," ","Ds_LABISValidODSfOSCAR01Extr22NUMTEL","Input"
"Jx_LABISValidODSfSELOL02Trans28TARIF"," ","Ds_LABISValidODSfSELOL02Trans28TARIF","Input"
"Jx_LABISValidODSfSELOL02Trans28TARIF"," ","Ds_LABISValidODSfSELOL01Extr30TARIF","Output"
"Jx_LABISValidODSfSELOL02Trans25TYPMVT"," ","Ds_LABISValidODSfSELOL02Trans25TYPMVT","Input"
"Jx_LABISValidODSfSELOL02Trans25TYPMVT"," ","Ds_LABISValidODSfSELOL01Extr25TYPMVT","Output"
"Jx_LABISValidODSfSELOL02Trans11TYPCTR"," ","Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP","Output"
"Jx_LABISValidODSfSELOL02Trans11TYPCTR"," ","Ds_LABISValidODSfSELOL02Trans11TYPCTR","Input"
"Jx_LABISValidODSfOCTAV01ExtrGREMUS"," ","VALID_OCTAVT_GREMUS","Input"
"Jx_LABISValidODSfSELOL01Extr18JCTRCPTCLI"," ","Ds_LABISValidODSfSELOL01Extr18JCTRCPTCLI","Input"
"Jx_LABISValidODSfPORTL01Extr01DDECTR"," ","Ds_LABISValidODSfPORTL01Extr01DDECTR","Input"
"Jx01_Enrichir_NumCatalogue_RESERVOIR_03"," ","OCTAV_Writer_Out","Input"
"Jx01_Enrichir_NumCatalogue_RESERVOIR_03"," ","ListeNumCatalogue","Output"
"Jx_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES"," ","Ds_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES","Input"
"Jx_LABISValidODSfSELOL02Trans04MANDATREP"," ","Ds_LABISValidODSfSELOL01Extr06MANDATREP","Output"
"Jx_LABISValidODSfSELOL02Trans04MANDATREP"," ","Ds_LABISValidODSfSELOL02Trans04MANDATREP","Input"
"Jx_LABISValidODSfOSCAR01Extr20PERS"," ","Ds_LABISValidODSfOSCAR01Extr20PERS","Input"
"Jx_LABISProductionDMColect01Prod00ExtrMoisCalcul"," ","sf_Fichier_Liste_Extractions","Input"
"LABISChrgOCTAV01OCTAVTR_TYPPUBLCTN"," ","OCTAVTR_TYPPUBLCTN","Output"
"Jx_LABISValidODSfOSCAR01Extr07CATALPERS"," ","Ds_LABISValidODSfOSCAR01Extr07CATALPERS","Input"
