Projet,job,file,stage,idIO,typeIO
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0,SF_REJETS_BL_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE,V114S0P1,CustomInput
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0,SF_REJETS_NB_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE,V115S0P2,CustomInput
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF,V123S0P2,CustomOutput
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE,V92S0P1,CustomInput
SUPprd,Jx_FEUILLET_06_CREAT_REJ_VIDE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_#PAR_FIC_REJ#.csv\(2)0,SF_REJETS,V137S0P1,CustomInput
SUPprd,Jx_FEUILLET_06_CTRL_COPSS_AUTOFACT,#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds,DS_FIC_COPSS_AUTOFACT,V0S2P1,CustomInput
SUPprd,Jx_FEUILLET_06_CTRL_COPSS_AUTOFACT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_TECH_06_CTL_#PAR_FIC_COPSS_AUTOFACT#.csv\(2)0,SF_REJETS_BL_AUTOFACT,V55S0P1,CustomInput
SUPprd,Jx_FEUILLET_06_CTRL_COPSS_AUTOFACT,\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_COPSS_AUTOFACT#.txt\(2)0,SF_FIC_COPSS_AUTOFACT,V77S0P1,CustomOutput
SUPprd,Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT,#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds,DS_FIC_COPSS_DECOMPTE,V0S39P1,CustomOutput
SUPprd,Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_07_APP_#PAR_FIC_COPSS_DECOMPTE#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0,SF_REJETS_NB_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF,V128S0P1,CustomInput
SUPprd,Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE,V87S0P2,CustomOutput
SUPprd,Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF,V92S0P1,CustomInput
SUPprd,Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF,V100S0P1,CustomOutput
SUPprd,Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_08_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_AUTOFACT#.csv\(2)0,SF_REJETS_BL_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT,V124S0P1,CustomInput
SUPprd,Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT,V95S0P1,CustomInput
SUPprd,Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_08_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_AUTOFACT#.csv\(2)0,SF_REJETS_NB_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT,V97S0P2,CustomInput
SUPprd,Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT,#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds,DS_FIC_COPSS_AUTOFACT,V98S0P2,CustomOutput
SUPprd,Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_09_APP_#PAR_FIC_COPSS_AUTOFACT#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0,SF_REJETS_FONC_NB_RAP_AUTOFACT_ROUTAGE_EDIT,V133S0P1,CustomInput
SUPprd,Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT,V87S0P2,CustomOutput
SUPprd,Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT,#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds,DS_FIC_COPSS_AUTOFACT,V88S0P1,CustomOutput
SUPprd,Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF,V95S0P1,CustomInput
SUPprd,Jx_FEUILLET_DETECT_DUPLICATE_ROW_EDIT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_TMP#SF_Avant_Remove_Duplicate_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0,SF_REJETS_NB_RAP_ROUTAGE_RELEVE,V123S0P1,CustomInput
SUPprd,Jx_FEUILLET_DETECT_DUPLICATE_ROW_EDIT,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF,V124S0P1,CustomOutput
SUPprd,Jx_FEUILLET_DETECT_DUPLICATE_ROW_EDIT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_TMP#SF_Apres_Remove_Duplicate_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0,SF_REJETS_BL_RAP_RELEVE_ROUTAGE_EDIT,V94S0P1,CustomInput
SUPprd,Jx_FEUILLET_DETECT_DUPLICATE_ROW_EDIT_OSCAR_PENEF,#PAR_PATH_DATASET#DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF,V0S119P1,CustomOutput
SUPprd,Jx_FEUILLET_DETECT_DUPLICATE_ROW_EDIT_OSCAR_PENEF,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_AUTOFACT#.csv\(2)0,Copy_of_SF_AUTOFACT_EDIT_OSCAR_PENEF,V128S0P1,CustomInput
SUPprd,Jx_FEUILLET_DETECT_DUPLICATE_ROW_RELEVE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_TMP#SF_Avant_Remove_Duplicate_##PAR_FIC_COPSS_RELEVE#.csv\(2)0,SF_REJETS_NB_RAP_ROUTAGE_RELEVE,V123S0P1,CustomInput
SUPprd,Jx_FEUILLET_DETECT_DUPLICATE_ROW_RELEVE,#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds,DS_FIC_COPSS_RELEVE,V91S0P1,CustomOutput
SUPprd,Jx_FEUILLET_DETECT_DUPLICATE_ROW_RELEVE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_TMP#SF_Apres_Remove_Duplicate_##PAR_FIC_COPSS_RELEVE#.csv\(2)0,SF_REJETS_BL_RAP_RELEVE_ROUTAGE_EDIT,V94S0P1,CustomInput
SUPprd,Jx_GEN_Chargement_csv_in_ds,\(2)\(2)0\(1)\(3)file \(2)#ParRepSource##ParIdentification#.csv\(2)0,Seq_Input_CSV,V0S0P1,CustomOutput
SUPprd,Jx_GEN_Chargement_csv_in_ds,#ParRepDataset##ParIdentification#.ds,Ds_Output,V2S1P1,CustomInput
SUPprd,Jx_GEN_Chargement_ds_in_ora,#ParRepDataset##ParIdentification#.ds,Ds_In,V0S1P1,CustomOutput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF,V0S104P1,CustomOutput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_EDIT_OSCAR#.csv\(2)0,SF_EDIT_OSCAR,V0S108P1,CustomInput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds,DS_RAP_ROUTAGE_GED_OSCAR_PENEF,V0S110P1,CustomOutput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,#PAR_PATH_DATASET#DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF,V0S111P1,CustomOutput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,#PAR_PATH_DATASET#DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF,V0S112P1,CustomOutput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,#PAR_PATH_DATASET#DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds,DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF,V0S119P1,CustomOutput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_GED_OSCAR#.csv\(2)0,SF_GED_OSCAR,V121S0P1,CustomInput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_RELEVE#.csv\(2)0,SF_RELEVE_EDIT_OSCAR_PENEF,V122S0P1,CustomInput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_DECOMPTE#.csv\(2)0,SF_DECOMPTE_EDIT_OSCAR_PENEF,V123S0P1,CustomInput
SUPprd,Jx_REPAR_01_FMT_BI_IDE12_IDE12CMPLX,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_AUTOFACT#.csv\(2)0,SF_AUTOFACT_EDIT_OSCAR_PENEF,V124S0P1,CustomInput
SUPprd,Jx_REPAR_01_LISTE_FIC_UP1,\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_INI##PAR_LISTE_FIC_SRCE#_TRAV\(2)0,SF_INIT_LISTE,V0S0P1,CustomOutput
SUPprd,Jx_REPAR_01_LISTE_FIC_UP1,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_FIC_SRCE#_UP1\(2)0,SF_LISTE_FIC,V0S6P1,CustomInput
SUPprd,Jx_REPART_01_APP_STRUC_BLOC_UP1,#PAR_PATH_DATASET##PAR_FIC_UP1#.ds,UP1_DS1,V0S92P1,CustomInput
SUPprd,Jx_REPART_01_APP_STRUC_BLOC_UP1,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_UP1#_COCV_MUSIC_TRAV1.csv\(2)0,SF_UP1_COCV_MUSIC_TRAV,V123S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds,DS_EXTRACT_BI_IDE12_FR,V129S0P2,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds,DS_EXTRACT_BI_IDE12_EN,V131S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0,SF_Liste_COAD_IDE12_EN,V136S3P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0,SF_Liste_COAD_IDE12_FR,V136S6P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds,DS_EXTRACT_BI_IDE12_FR,V129S0P2,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds,DS_EXTRACT_BI_IDE12_EN,V131S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0,SF_Liste_COAD_IDE12_EN,V136S3P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_10\(2)0,SF_Liste_COAD_IDE12_FR_10,V154S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_05\(2)0,SF_Liste_COAD_IDE12_FR_05,V154S11P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_04\(2)0,SF_Liste_COAD_IDE12_FR_04,V154S13P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_03\(2)0,SF_Liste_COAD_IDE12_FR_03,V154S15P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_02\(2)0,SF_Liste_COAD_IDE12_FR_02,V154S16P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_01\(2)0,SF_Liste_COAD_IDE12_FR_01,V154S21P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_08\(2)0,SF_Liste_COAD_IDE12_FR_08,V154S4P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_07\(2)0,SF_Liste_COAD_IDE12_FR_07,V154S6P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_06\(2)0,SF_Liste_COAD_IDE12_FR_06,V154S8P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_11\(2)0,SF_Liste_COAD_IDE12_FR_11,V160S11P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_12\(2)0,SF_Liste_COAD_IDE12_FR_12,V160S14P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_15\(2)0,SF_Liste_COAD_IDE12_FR_15,V160S2P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_14\(2)0,SF_Liste_COAD_IDE12_FR_14,V160S3P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_13\(2)0,SF_Liste_COAD_IDE12_FR_13,V160S6P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_10\(2)0,SF_Liste_COAD_IDE12_FR_10,V154S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_05\(2)0,SF_Liste_COAD_IDE12_FR_05,V154S11P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_04\(2)0,SF_Liste_COAD_IDE12_FR_04,V154S13P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_03\(2)0,SF_Liste_COAD_IDE12_FR_03,V154S15P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_02\(2)0,SF_Liste_COAD_IDE12_FR_02,V154S16P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_01\(2)0,SF_Liste_COAD_IDE12_FR_01,V154S21P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_08\(2)0,SF_Liste_COAD_IDE12_FR_08,V154S4P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_07\(2)0,SF_Liste_COAD_IDE12_FR_07,V154S6P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_06\(2)0,SF_Liste_COAD_IDE12_FR_06,V154S8P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_11\(2)0,SF_Liste_COAD_IDE12_FR_11,V160S11P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_12\(2)0,SF_Liste_COAD_IDE12_FR_12,V160S14P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_15\(2)0,SF_Liste_COAD_IDE12_FR_15,V160S2P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_14\(2)0,SF_Liste_COAD_IDE12_FR_14,V160S3P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_13\(2)0,SF_Liste_COAD_IDE12_FR_13,V160S6P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds,Copy_of_DS_EXTRACT_BI_IDE12_FR,V161S0P1,CustomOutput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_22\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_22,V163S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_24\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_24,V163S11P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_25\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_25,V163S12P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_16\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_16,V163S17P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_17\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_17,V163S20P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_18\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_18,V163S23P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_19\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_19,V163S26P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_20\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_20,V163S29P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_21\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_21,V163S3P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_23\(2)0,Copy_of_SF_Liste_COAD_IDE12_FR_23,V163S8P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_26\(2)0,Copy_2_of_SF_Liste_COAD_IDE12_FR_25,V164S2P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_FILTRE,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX.ds,DS_EXTRACT_BI_IDE12CMPLX,V103S2P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_FILTRE,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12.ds,DS_EXTRACT_BI_IDE12,V105S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_test2,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX.ds,DS_EXTRACT_BI_IDE12CMPLX,V103S2P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_IDE12CMPLX_test2,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12.ds,DS_EXTRACT_BI_IDE12,V105S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_OK,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12#\(2)0,SF_Liste_COAD_IDE12,V0S56P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_OK,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12.ds,DS_EXTRACT_BI_IDE12,V129S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_OK1,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0,SF_Liste_COAD_IDE12_FR,V0S56P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_OK1,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds,DS_EXTRACT_BI_IDE12_FR,V129S0P2,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_OK1,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0,SF_Liste_COAD_IDE12_EN,V130S0P1,CustomInput
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_OK1,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds,DS_EXTRACT_BI_IDE12_EN,V131S0P1,CustomInput
