"idjob_path","jobName","jobFileName"," filePath"," TrueFilePath","DatasetFilePath","TrueDatasetFilePath","recordType"
"299","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds","CustomInput"
"300","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds","CustomInput"
"301","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN","","","CustomInput"
"302","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_01\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_01","","","CustomInput"
"303","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_05\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_05","","","CustomInput"
"304","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_06\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_06","","","CustomInput"
"305","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_07\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_07","","","CustomInput"
"306","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_08\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_08","","","CustomInput"
"307","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_09\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_09","","","CustomInput"
"308","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_10\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_10","","","CustomInput"
"309","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_02\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_02","","","CustomInput"
"310","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_03\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_03","","","CustomInput"
"311","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_04\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_04","","","CustomInput"
"312","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_12\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_12","","","CustomInput"
"313","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_11\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_11","","","CustomInput"
"314","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_13\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_13","","","CustomInput"
"315","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_14\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_14","","","CustomInput"
"316","Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_15\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_15","","","CustomInput"
"317","Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds","CustomInput"
"318","Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds","CustomInput"
"319","Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FRPAR_FIC_LISTE_COAD_IDE12CMPLX_FR","","","CustomInput"
"320","Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN","","","CustomInput"
"321","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"322","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"323","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_EN","","","CustomInput"
"324","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_FR","","","CustomInput"
"325","Jx_TRACO_04_EXTR_INFO_AD","SUPprdJx_TRACO_04_EXTR_INFO_ADlog.txt","","","#PAR_PATH_DATASET#DS_01_EXTR_INFO_AD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_INFO_AD.ds","CustomInput"
"326","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN003.ds","CustomOutput"
"327","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN003.csv","","","CustomInput"
"328","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN003.csv","","","CustomInput"
"329","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"330","Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE","SUPprdJx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTElog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","CustomInput"
"331","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"332","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"333","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_ENPAR_FIC_LISTE_COAD_IDE12_EN","","","CustomInput"
"334","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_10\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_10","","","CustomInput"
"335","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_05\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_05","","","CustomInput"
"336","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_04\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_04","","","CustomInput"
"337","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_03\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_03","","","CustomInput"
"338","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_02\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_02","","","CustomInput"
"339","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_01\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_01","","","CustomInput"
"340","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_09\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_09","","","CustomInput"
"341","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_08\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_08","","","CustomInput"
"342","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_07\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_07","","","CustomInput"
"343","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_06\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_06","","","CustomInput"
"344","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_11\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_11","","","CustomInput"
"345","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_12\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_12","","","CustomInput"
"346","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_15\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_15","","","CustomInput"
"347","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_14\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_14","","","CustomInput"
"348","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_13\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_13","","","CustomInput"
"349","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"350","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"351","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_ENPAR_FIC_LISTE_COAD_IDE12_EN","","","CustomInput"
"352","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJx_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FRPAR_FIC_LISTE_COAD_IDE12_FR","","","CustomInput"
"353","Jx_TRACO_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF","SUPprdJx_TRACO_01_WEBDR_ELIZA_PIVOT_PENEL_PENEFlog.txt","","","#PAR_PATH_DATASET#DS_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.ds","CustomInput"
"354","Jx_TRACO_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF","SUPprdJx_TRACO_01_WEBDR_ELIZA_PIVOT_PENEL_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.csv","","","CustomInput"
"355","Jx_TRACO_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF","SUPprdJx_TRACO_01_WEBDR_ELIZA_PIVOT_PENEL_PENEFlog.txt","","","#PAR_PATH_DATASET#DS_05_RAP_OEUVCTX_INFOAD_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_RAP_OEUVCTX_INFOAD_KEYLIG.ds","CustomOutput"
"356","Jx_TRACO_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF","SUPprdJx_TRACO_01_WEBDR_ELIZA_PIVOT_PENEL_PENEFlog.txt","","","#PAR_PATH_DATASET#DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL.ds","CustomOutput"
"357","PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO_TESTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0","","","","CustomInput"
"358","PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO_TESTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0","","","","CustomInput"
"359","PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO_TEST","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO_TESTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#Yxxx_#ParFicRapprochVte#\(2)0","","","","CustomInput"
"360","PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO_TESTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#xxx_#ParFicRapprochVte#\(2)0","","","","CustomInput"
"361","PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO_TESTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#xxx_#ParFicRapprochVte#\(2)0","","","","CustomInput"
"362","Jx_TRACO_02_APP_WEBDER_ELIZA_PIVOT_OK_PENEL","SUPprdJx_TRACO_02_APP_WEBDER_ELIZA_PIVOT_OK_PENELlog.txt","","","#PAR_PATH_DATASET#DS_03_APP_WEBDER_ELIZA_PIVOT_OK_KO_PENEL.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_APP_WEBDER_ELIZA_PIVOT_OK_KO_PENEL.ds","CustomInput"
"363","Jx_TRACO_02_APP_WEBDER_ELIZA_PIVOT_OK_PENEL","SUPprdJx_TRACO_02_APP_WEBDER_ELIZA_PIVOT_OK_PENELlog.txt","","","#PAR_PATH_DATASET#DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","CustomOutput"
"364","Jx_TRACO_02_APP_WEBDER_ELIZA_PIVOT_OK_PENEL","SUPprdJx_TRACO_02_APP_WEBDER_ELIZA_PIVOT_OK_PENELlog.txt","","","#PAR_PATH_DATASET#DS_06_RAP_PENEL_RECUP_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_RAP_PENEL_RECUP_KEYLIG.ds","CustomOutput"
"365","Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","SUPprdJx_REPART_02_CALC_MT_OEUV_IDE12_CSVlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_EXTRACT_BI_IDE12_FR.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/resultats/SF_EXTRACT_BI_IDE12_FR.csv","","","CustomInput"
"366","Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","SUPprdJx_REPART_02_CALC_MT_OEUV_IDE12_CSVlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomOutput"
"367","Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","SUPprdJx_REPART_02_CALC_MT_OEUV_IDE12_CSVlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomOutput"
"368","Jx_REPART_02_CALC_MT_OEUV_IDE12_CSV","SUPprdJx_REPART_02_CALC_MT_OEUV_IDE12_CSVlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_EXTRACT_BI_IDE12_EN.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/resultats/SF_EXTRACT_BI_IDE12_EN.csv","","","CustomInput"
"369","Jx_SQL_CSV","SUPprdSeqBatchCATELExtrOeuvrelog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepCible##ParFichierCible#\(2)0","","","","CustomInput"
"370","Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","SUPprdJS_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSVlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds","CustomOutput"
